time_fs,mu_true,mu_pred,mm_true,mm_pred,q0_true,q0_pred,q1_true,q1_pred,q2_true,q2_pred,q3_true,q3_pred
3.086000061035156250e+01,2.343698441982269287e-01,2.288681417703628540e-01,-3.827724722214043140e-04,-3.220251528546214104e-04,4.342568863648921251e-04,4.092294839210808277e-04,-7.527850102633237839e-04,-5.105072050355374813e-04,3.202728694304823875e-04,-7.381344767054542899e-05,-1.744726318975153845e-06,1.605254365131258965e-04
3.087999916076660156e+01,2.356587052345275879e-01,2.300231307744979858e-01,-3.689466684591025114e-04,-3.254585026297718287e-04,4.242034628987312317e-04,3.401107969693839550e-04,-7.285240571945905685e-04,-4.371402901597321033e-04,2.988432825077325106e-04,-5.245562715572305024e-05,5.477290415001334623e-06,1.375915890093892813e-04
3.089999961853027344e+01,2.370293885469436646e-01,2.313351333141326904e-01,-3.464776964392513037e-04,-3.220779472030699253e-04,4.098980280105024576e-04,2.675947616808116436e-04,-6.973070558160543442e-04,-3.584311052691191435e-04,2.808502758853137493e-04,-2.751971624093130231e-05,6.558779205079190433e-06,1.109991571865975857e-04
3.092000007629394531e+01,2.384510040283203125e-01,2.327785044908523560e-01,-3.158478939440101385e-04,-3.119899483863264322e-04,3.922621544916182756e-04,1.932213490363210440e-04,-6.592132849618792534e-04,-2.753414446488022804e-04,2.653945412021130323e-04,1.585008249094244093e-07,1.556606093799928203e-06,8.137235272442921996e-05
3.094000053405761719e+01,2.398923188447952271e-01,2.343244254589080811e-01,-2.778439084067940712e-04,-2.954127849079668522e-04,3.718896477948874235e-04,1.185185756185092032e-04,-6.142519996501505375e-04,-1.888431143015623093e-04,2.518889086786657572e-04,2.965712155855726451e-05,-9.526572284812573344e-06,4.938315760227851570e-05
3.095999908447265625e+01,2.413221299648284912e-01,2.359409779310226440e-01,-2.336040197405964136e-04,-2.726678794715553522e-04,3.489668015390634537e-04,4.494497625273652375e-05,-5.623461329378187656e-04,-9.993233106797561049e-05,2.401710808044299483e-04,5.998684355290606618e-05,-2.679172575881239027e-05,1.574157613504212350e-05
3.097999954223632812e+01,2.427095770835876465e-01,2.375937849283218384e-01,-1.844097569119185209e-04,-2.441808755975216627e-04,3.233143652323633432e-04,-2.611616582726128399e-05,-5.034379428252577782e-04,-9.696253982838243246e-06,2.305151720065623522e-04,9.011735528474673629e-05,-5.039160168962553144e-05,-1.880429590528365225e-05
3.100000000000000000e+01,2.440252453088760376e-01,2.392469644546508789e-01,-1.315186382271349430e-04,-2.104909508489072323e-04,2.945753221865743399e-04,-9.335298818768933415e-05,-4.376607248559594154e-04,8.060786058194935322e-05,2.234029234386980534e-04,1.190082257380709052e-04,-8.031750621739774942e-05,-5.346837860997766256e-05
3.102000045776367188e+01,2.452419549226760864e-01,2.408645302057266235e-01,-7.608383748447522521e-05,-1.722625020192936063e-04,2.624019689392298460e-04,-1.555396156618371606e-04,-3.654364845715463161e-04,1.695387181825935841e-04,2.192480023950338364e-04,1.456362515455111861e-04,-1.162134794867597520e-04,-8.743134094402194023e-05
3.104000091552734375e+01,2.463347166776657104e-01,2.424119859933853149e-01,-1.908843296405393630e-05,-1.302899472648277879e-04,2.265319781145080924e-04,-2.115763636538758874e-04,-2.874016063287854195e-04,2.555767423473298550e-04,2.183342585340142250e-04,1.690163044258952141e-04,-1.574646448716521263e-04,-1.198560712509788573e-04
3.105999946594238281e+01,2.472807019948959351e-01,2.438577115535736084e-01,3.854714304907247424e-05,-8.548565529054030776e-05,1.868823746917769313e-04,-2.605365007184445858e-04,-2.042461273958906531e-04,3.373134532012045383e-04,2.207888319389894605e-04,1.882240321720018983e-04,-2.034250792348757386e-04,-1.499110367149114609e-04
3.107999992370605469e+01,2.480600923299789429e-01,2.451738268136978149e-01,9.574162686476483941e-05,-3.884797843056730926e-05,1.437593600712716579e-04,-3.016964474227279425e-04,-1.166647198260761797e-04,4.136087954975664616e-04,2.263995120301842690e-04,2.024209825322031975e-04,-2.534941304475069046e-04,-1.767974172253161669e-04
3.110000038146972656e+01,2.486566454172134399e-01,2.463366985321044922e-01,1.512275921413674951e-04,8.585649993619881570e-06,9.805300214793533087e-05,-3.345389850437641144e-04,-2.548989868955686688e-05,4.836235602851957083e-04,2.344628592254593968e-04,2.108878252329304814e-04,-3.070259699597954750e-04,-1.997725485125556588e-04
3.112000083923339844e+01,2.490582317113876343e-01,2.473270297050476074e-01,2.036912192124873400e-04,5.578752461588010192e-05,5.126315227244049311e-05,-3.587463288567960262e-04,6.816710811108350754e-05,5.467271548695862293e-04,2.437891671434044838e-04,2.130532957380637527e-04,-3.632194129750132561e-04,-2.181640156777575612e-04
3.113999938964843750e+01,2.492570728063583374e-01,2.481295764446258545e-01,2.518078545108437538e-04,1.017766044242307544e-04,5.308743311616126448e-06,-3.741988912224769592e-04,1.629608450457453728e-04,6.023842142894864082e-04,2.527987235225737095e-04,2.085207233903929591e-04,-4.210683109704405069e-04,-2.313725271960720420e-04
3.115999984741210938e+01,2.492495179176330566e-01,2.487330287694931030e-01,2.943132421933114529e-04,1.456354511901736259e-04,-3.785143417189829051e-05,-3.809776972047984600e-04,2.574966056272387505e-04,6.501076277345418930e-04,2.597592829260975122e-04,1.970922749023884535e-04,-4.794044652953743935e-04,-2.388713182881474495e-04
3.118000030517578125e+01,2.490361928939819336e-01,2.491296976804733276e-01,3.301860415376722813e-04,1.865110680228099227e-04,-7.661686686333268881e-05,-3.793726209551095963e-04,3.504831693135201931e-04,6.894757389090955257e-04,2.631235402077436447e-04,1.787782093742862344e-04,-5.369898281060159206e-04,-2.402093086857348680e-04
3.120000076293945312e+01,2.486220449209213257e-01,2.493153512477874756e-01,3.587299434002488852e-04,2.236090222140774131e-04,-1.099211440305225551e-04,-3.698830551002174616e-04,4.407629021443426609e-04,7.201718399301171303e-04,2.616863348521292210e-04,1.537841162644326687e-04,-5.925280856899917126e-04,-2.350201539229601622e-04
3.121999931335449219e+01,2.480160146951675415e-01,2.492890208959579468e-01,3.795905213337391615e-04,2.561924920883029699e-04,-1.371417747577652335e-04,-3.531973925419151783e-04,5.271833506412804127e-04,7.420219480991363525e-04,2.545344468671828508e-04,1.224785955855622888e-04,-6.445760373026132584e-04,-2.230258542113006115e-04
3.123999977111816406e+01,2.472303956747055054e-01,2.490527629852294922e-01,3.926678909920156002e-04,2.835927298292517662e-04,-1.579116651555523276e-04,-3.301603137515485287e-04,6.083557964302599430e-04,7.550166337750852108e-04,2.410604065516963601e-04,8.535027882317081094e-05,-6.915045087225735188e-04,-2.040352264884859324e-04
3.126000022888183594e+01,2.462805956602096558e-01,2.486114054918289185e-01,3.978761087637394667e-04,3.052304091397672892e-04,-1.719844149192795157e-04,-3.017425478901714087e-04,6.825423915870487690e-04,7.592859910801053047e-04,2.210554230259731412e-04,4.296299812267534435e-05,-7.316133705899119377e-04,-1.779456797521561384e-04
3.128000068664550781e+01,2.451849132776260376e-01,2.479723840951919556e-01,3.950646205339580774e-04,3.206404217053204775e-04,-1.792168623069301248e-04,-2.690138062462210655e-04,7.478690240532159805e-04,7.550355512648820877e-04,1.946998381754383445e-04,-4.073297532158903778e-06,-7.633519708178937435e-04,-1.447572722099721432e-04
3.129999923706054688e+01,2.439647763967514038e-01,2.471454888582229614e-01,3.841286816168576479e-04,3.294927591923624277e-04,-1.796541328076273203e-04,-2.331023279111832380e-04,8.027190342545509338e-04,7.424738723784685135e-04,1.624640426598489285e-04,-5.510958362719975412e-05,-7.855289732106029987e-04,-1.046080433297902346e-04
3.131999969482421875e+01,2.426449656486511230e-01,2.461428940296173096e-01,3.650494327303022146e-04,3.316011279821395874e-04,-1.735959813231602311e-04,-1.951304147951304913e-04,8.460545213893055916e-04,7.217971142381429672e-04,1.249632914550602436e-04,-1.094536273740231991e-04,-7.974218460731208324e-04,-5.783391679869964719e-05
3.134000015258789062e+01,2.412534058094024658e-01,2.449792623519897461e-01,3.379094414412975311e-04,3.269204171374440193e-04,-1.615431683603674173e-04,-1.561365206725895405e-04,8.775827591307461262e-04,6.932729738764464855e-04,8.273577986983582377e-05,-1.663664588704705238e-04,-7.987753488123416901e-04,-5.036975380789954215e-06
3.136000061035156250e+01,2.398201972246170044e-01,2.436719834804534912e-01,3.030398511327803135e-04,3.155354352202266455e-04,-1.440820051357150078e-04,-1.170278919744305313e-04,8.977124816738069057e-04,6.574348662979900837e-04,3.610004932852461934e-05,-2.250727266073226929e-04,-7.897305185906589031e-04,5.286994564812630415e-05
3.137999916076660156e+01,2.383765429258346558e-01,2.422413975000381470e-01,2.612028329167515039e-04,2.976481628138571978e-04,-1.218049874296411872e-04,-7.857628952478989959e-05,9.072629036381840706e-04,6.152775022201240063e-04,-1.475280350859975442e-05,-2.847825235221534967e-04,-7.707051117904484272e-04,1.146733120549470186e-04
3.139999961853027344e+01,2.369539290666580200e-01,2.407111823558807373e-01,2.135300601366907358e-04,2.735713787842541933e-04,-9.528103691991418600e-05,-4.144218473811633885e-05,9.071379899978637695e-04,5.682875053025782108e-04,-6.959796883165836334e-05,-3.447147610131651163e-04,-7.422590279020369053e-04,1.789307425497099757e-04
3.142000007629394531e+01,2.355831414461135864e-01,2.391083836555480957e-01,1.612892956472933292e-04,2.437298244331032038e-04,-6.507227226393297315e-05,-6.210772880876902491e-06,8.981993887573480606e-04,5.181945743970572948e-04,-1.281073637073859572e-04,-4.041164356749504805e-04,-7.050197455100715160e-04,2.440812095301225781e-04
3.144000053405761719e+01,2.342932671308517456e-01,2.374633997678756714e-01,1.057583867805078626e-04,2.086710301227867603e-04,-3.177687904099002481e-05,2.656908327480778098e-05,8.812432643026113510e-04,4.665319866035133600e-04,-1.897936599561944604e-04,-4.622783453669399023e-04,-6.596727180294692516e-04,3.085650387220084667e-04
3.145999908447265625e+01,2.331111729145050049e-01,2.358095049858093262e-01,4.817983790417201817e-05,1.690769131528213620e-04,3.976680091000162065e-06,5.636798232444562018e-05,8.569354540668427944e-04,4.143583646509796381e-04,-2.539664565119892359e-04,-5.185579648241400719e-04,-6.069456576369702816e-04,3.709363809321075678e-04
3.147999954223632812e+01,2.320612370967864990e-01,2.341822385787963867e-01,-1.023194272420369089e-05,1.257696276297792792e-04,4.157374496571719646e-05,8.269418322015553713e-05,8.258071029558777809e-04,3.623644588515162468e-04,-3.197771147824823856e-04,-5.724020884372293949e-04,-5.476037040352821350e-04,4.299452120903879404e-04
3.150000000000000000e+01,2.311649620532989502e-01,2.326183170080184937e-01,-6.828565528849139810e-05,7.970095612108707428e-05,8.037899533519521356e-05,1.051147773978300393e-04,7.883755606599152088e-04,3.111658443231135607e-04,-3.862454323098063469e-04,-6.233300082385540009e-04,-4.825091164093464613e-04,4.845734511036425829e-04
3.152000045776367188e+01,2.304404228925704956e-01,2.311544716358184814e-01,-1.249321503564715385e-04,3.192173244315199554e-05,1.196264711325056851e-04,1.232612121384590864e-04,7.452731952071189880e-04,2.614820259623229504e-04,-4.521976225078105927e-04,-6.708384607918560505e-04,-4.127020656596869230e-04,5.340265342965722084e-04
3.154000091552734375e+01,2.299019396305084229e-01,2.298261076211929321e-01,-1.792281254893168807e-04,-1.646471537242177874e-05,1.583641860634088516e-04,1.368318771710619330e-04,6.973593845032155514e-04,2.141652366844937205e-04,-5.162631860002875328e-04,-7.142387912608683109e-04,-3.394604136701673269e-04,5.776825710199773312e-04
3.155999946594238281e+01,2.295598089694976807e-01,2.286657243967056274e-01,-2.301707718288525939e-04,-6.435377872548997402e-05,1.954885956365615129e-04,1.455930905649438500e-04,6.458363495767116547e-04,1.701083092484623194e-04,-5.769776180386543274e-04,-7.525139953941106796e-04,-2.643472689669579268e-04,6.149949040263891220e-04
3.157999992370605469e+01,2.294206768274307251e-01,2.277014851570129395e-01,-2.767581609077751637e-04,-1.106823183363303542e-04,2.298236940987408161e-04,1.493820454925298691e-04,5.922309937886893749e-04,1.300748990615829825e-04,-6.328915478661656380e-04,-7.842943305149674416e-04,-1.891631691250950098e-04,6.453720270656049252e-04
3.160000038146972656e+01,2.294876277446746826e-01,2.269558012485504150e-01,-3.180060011800378561e-04,-1.544552942505106330e-04,2.602371096145361662e-04,1.481159270042553544e-04,5.381950759328901768e-04,9.457717533223330975e-05,-6.827008328400552273e-04,-8.079850231297314167e-04,-1.157313163275830448e-04,6.681147497147321701e-04
3.162000083923339844e+01,2.297593653202056885e-01,2.264445424079895020e-01,-3.528046072460711002e-04,-1.947582204593345523e-04,2.857366052921861410e-04,1.418055908288806677e-04,4.853289574384689331e-04,6.390333146555349231e-05,-7.253842195495963097e-04,-8.220025920309126377e-04,-4.568136500893160701e-05,6.824570009484887123e-04
3.163999938964843750e+01,2.302297055721282959e-01,2.261767238378524780e-01,-3.801155253313481808e-04,-2.307623799424618483e-04,3.054664703086018562e-04,1.305639307247474790e-04,4.351248499006032944e-04,3.825929525191895664e-05,-7.601809338666498661e-04,-8.250330574810504913e-04,1.958961001946590841e-05,6.876817787997424603e-04
3.165999984741210938e+01,2.308876663446426392e-01,2.261548787355422974e-01,-3.992803394794464111e-04,-2.617323771119117737e-04,3.186926478520035744e-04,1.146039066952653229e-04,3.888868668582290411e-04,1.788391091395169497e-05,-7.864361396059393883e-04,-8.162218146026134491e-04,7.885665399953722954e-05,6.832550861872732639e-04
3.168000030517578125e+01,2.317176312208175659e-01,2.263757586479187012e-01,-4.099251818843185902e-04,-2.870398457162082195e-04,3.249084402341395617e-04,9.423171286471188068e-05,3.476062847767025232e-04,3.024191073563997634e-06,-8.035412174649536610e-04,-7.952360901981592178e-04,1.310265215579420328e-04,6.689236615784466267e-04
3.170000076293945312e+01,2.327003031969070435e-01,2.268313169479370117e-01,-4.118837532587349415e-04,-3.061810857616364956e-04,3.239578509237617254e-04,6.983659113757312298e-05,3.119353496003895998e-04,-6.183818641147809103e-06,-8.109856280498206615e-04,-7.622194825671613216e-04,1.750924566294997931e-04,6.447412888519465923e-04
3.171999931335449219e+01,2.338141351938247681e-01,2.275095283985137939e-01,-4.053189768455922604e-04,-3.187931433785706758e-04,3.160090709570795298e-04,4.188549064565449953e-05,2.822779933921992779e-04,-9.801932719710748643e-06,-8.083935827016830444e-04,-7.177098887041211128e-04,2.101064746966585517e-04,6.110310787335038185e-04
3.173999977111816406e+01,2.350362390279769897e-01,2.283950448036193848e-01,-3.904757031705230474e-04,-3.246617270633578300e-04,3.014216199517250061e-04,1.091687045118305832e-05,2.589023788459599018e-04,-8.095488738035783172e-06,-7.955724722705781460e-04,-6.625799578614532948e-04,2.352484443690627813e-04,5.683142808265984058e-04
3.176000022888183594e+01,2.363425195217132568e-01,2.294695675373077393e-01,-3.674424660857766867e-04,-3.237171040382236242e-04,2.806160482577979565e-04,-2.247026895929593593e-05,2.420394303044304252e-04,-1.484458607592387125e-06,-7.725866162218153477e-04,-5.979990819469094276e-04,2.499311231076717377e-04,5.172434030100703239e-04
3.178000068664550781e+01,2.377075701951980591e-01,2.307118773460388184e-01,-3.364215372130274773e-04,-3.160215856041759253e-04,2.539764100220054388e-04,-5.762965884059667587e-05,2.319280174560844898e-04,9.528492228128015995e-06,-7.397645385935902596e-04,-5.253746639937162399e-04,2.538601111155003309e-04,4.586176655720919371e-04
3.179999923706054688e+01,2.391042709350585938e-01,2.320977896451950073e-01,-2.978628035634756088e-04,-3.017542767338454723e-04,2.218589215772226453e-04,-9.387692989548668265e-05,2.287330717081204057e-04,2.440276148263365030e-05,-6.976886070333421230e-04,-4.462599172256886959e-04,2.470966137479990721e-04,3.934820997528731823e-04
3.181999969482421875e+01,2.405037432909011841e-01,2.335999608039855957e-01,-2.523604780435562134e-04,-2.811994636431336403e-04,1.847410458140075207e-04,-1.304949691984802485e-04,2.323943772353231907e-04,4.253487713867798448e-05,-6.472343811765313148e-04,-3.622704825829714537e-04,2.300989435752853751e-04,3.231894515920430422e-04
3.184000015258789062e+01,2.418762743473052979e-01,2.351878434419631958e-01,-2.007420116569846869e-04,-2.547441108617931604e-04,1.433265424566343427e-04,-1.667358883423730731e-04,2.425708516966551542e-04,6.320286775007843971e-05,-5.895074573345482349e-04,-2.750329731497913599e-04,2.036100631812587380e-04,2.493294014129787683e-04
3.186000061035156250e+01,2.431926131248474121e-01,2.368281334638595581e-01,-1.440522028133273125e-04,-2.228848024969920516e-04,9.845918975770473480e-05,-2.018176164710894227e-04,2.586982445791363716e-04,8.554832311347126961e-05,-5.256087752059102058e-04,-1.861586497398093343e-04,1.684513554209843278e-04,1.735640835249796510e-04
3.187999916076660156e+01,2.444248348474502563e-01,2.384854704141616821e-01,-8.348308620043098927e-05,-1.862391654867678881e-04,5.098481051390990615e-05,-2.349306014366447926e-04,2.800135698635131121e-04,1.086182164726778865e-04,-4.564422706607729197e-04,-9.722738468553870916e-05,1.254439121112227440e-04,9.746985597303137183e-05
3.189999961853027344e+01,2.455468773841857910e-01,2.401237338781356812e-01,-2.049118120339699090e-05,-1.455544843338429928e-04,1.706851321614522021e-06,-2.652608382049947977e-04,3.055058186873793602e-04,1.314329274464398623e-04,-3.826974134426563978e-04,-9.782745109987445176e-06,7.548474968643859029e-05,2.247071279271040112e-05
3.192000007629394531e+01,2.465351521968841553e-01,2.417075783014297485e-01,4.327086207922548056e-05,-1.017022368614561856e-04,-4.862545029027387500e-05,-2.920258848462253809e-04,3.339207905810326338e-04,1.530308800283819437e-04,-3.049221413675695658e-04,7.468300464097410440e-05,1.962678470590617508e-05,-5.013108602724969387e-05
3.194000053405761719e+01,2.473689466714859009e-01,2.432038933038711548e-01,1.062473311321809888e-04,-5.565350147662684321e-05,-9.932524699252098799e-05,-3.145178779959678650e-04,3.638683119788765907e-04,1.724791072774678469e-04,-2.236426953459158540e-04,1.547649881104007363e-04,-4.090035872650332749e-05,-1.190852563013322651e-04
3.195999908447265625e+01,2.480308562517166138e-01,2.445829659700393677e-01,1.671468926360830665e-04,-8.436025382252410054e-06,-1.497131452197209001e-04,-3.321378026157617569e-04,3.939352463930845261e-04,1.888689876068383455e-04,-1.395027647959068418e-04,2.291870332555845380e-04,-1.047193509293720126e-04,-1.831505651352927089e-04
3.197999954223632812e+01,2.485069483518600464e-01,2.458192110061645508e-01,2.248911041533574462e-04,3.891528831445612013e-05,-1.990723540075123310e-04,-3.444061439950019121e-04,4.227716417517513037e-04,2.013275370700284839e-04,-5.330291969585232437e-05,2.968288899865001440e-04,-1.703963498584926128e-04,-2.411154564470052719e-04
3.200000000000000000e+01,2.487867474555969238e-01,2.468913197517395020e-01,2.784787793643772602e-04,8.540080307284370065e-05,-2.467024023644626141e-04,-3.509337548166513443e-04,4.491765284910798073e-04,2.090590569423511624e-04,3.405610914342105389e-05,3.567396779544651508e-04,-2.365302643738687038e-04,-2.918809768743813038e-04
